ProjectID,AppNum,AppType,Description,ProjectName,ProjectTown,District,Status,GisLatitude,GisLongitude,LINK
32378,3W1095,Minor,"Relocation of approximately 5,917 feet of electric distribution and communication lines from just south of Maple Ridge Drive (private) along Route 132 to north of Cross Road. The project also involves retiring approximately 8,300 feet of cross-country line and poles.",Green Mountain Power,Sharon,03,Permit,43.82473079,-72.40356228,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3W1095
32382,8B0626,Minor,Demolition of an existing building (formerly Battenkill Canoe) and 2 adjacent houses across Rte. 7A.,Moo Canoe,Sunderland,08,Permit,43.11580182,-73.11996523,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0626
32384,9A0361,Minor,"Construction of a 36' x 60' ancillary structure for a home rug fabrication business with no outside employees and no retail sales with a convenience lavatory consisting of a single toilet and sink. The accessory structure will serve as a home business including storage for a work vehicle, tools of the trade, materials, works in process, an elevated 16'x16' work table for fabrication and a small office area for design work.",Vermont Rug Company,Ferrisburgh,09,Permit,44.1798182,-73.23903284,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=9A0361
32404,2W1334,Major,"Clubhouse building expansion and improvements, beaver dam replacement with earth berm dam. ","Sportsmen, Inc.",Guilford,02,Permit,42.82265028,-72.58634935,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1334
32405,5W0390,Minor,RENOV OF BUILDING INTO 75 SEAT RESTAURANT,,Waterbury,05,Permit,44.35511165,-72.73221731,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0390
32439,7R1367,Minor,"Construction of a 75' x 100' steel building for personal and commercial vehicle repair and body shop work. Due to ""notice"" concerns identified following the initial review of this matter, the District #7 Environmental Commission is again reviewing this application under Act 250 Rule 51 -- Minor Applications. This is the second notice of application #7R1367 and the Commission will decide the status of permit #7R1367 (issued on June 15, 2016) as a component of its current application review.",Richard and Lori Mathez,Craftsbury,07,Permit,44.63987976,-72.3592975,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7R1367
32452,3W1096,Minor,"The Village at White River Junction is planning an 87,000 sq. ft. senior/assisted living facility in the Designated Downtown district of White River Junction, VT on land currently owned in its entirety by Main Street Renaissance, a VT-LLC, with a purchase and sales agreement to The Village at White River Junction.  The project site, a single 0.94 acre land parcel, is situated at the southwest intersection of Currier and Gates streets, and has for the past thirty-eight years been a private surface level parking lot. As proposed, the project consists of a single new building to be erected on the existing lot, five stories high, that will house eighty (80) senior citizen assisted living dwelling units. Of that total number of dwelling units, thirty (30) will be devoted to residents requiring some amount of memory care.  Resident amenities include 3-meals per day, 3 outdoor gardens or terraces and a range of common spaces.",The Village at White River Junction,Hartford,03,Findings,43.64743354,-72.32117011,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3W1096
32455,1R1002,Minor,The creation of an 8 lot PUD with 7 house lots and one common lot. Blasting may be required during construction.,Killington East Planned Unit Development,Killington,01,Permit,43.61379521,-72.77610726,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R1002
32456,7R1368,Minor,"Pre-existing residence which Act 250 jurisdiction was mistakenly taken, and the process to remove the jurisdiction will take years. Thus, this application is being submitted to allow the sale of the property.",Eunice Pasho,Derby,07,Permit,44.90667853,-72.08203394,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7R1368
32467,2W1335,Minor,"The previous construction of building additions on a residence located above 2,500 feet in elevation. Replacement of septic system for pre-1970 four bedroom house over 2500' elevation. Post-construction approval of building additions approved by the Town of Stratton since June 1, 1970.",Bonnie Loopesko,Stratton,02,Permit,43.11261876,-72.92207937,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1335
32476,4C1292,Major,The construction of a 45-unit PRD with associated infrastructure.,River's Edge Development,Colchester,04,Permit,44.53498078,-73.21519805,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1292
32477,4C1291,Major,"Subdivision of one 1.97 acre lot into two lots and the construction of two houses. Lot 1 will be 0.99 acres, will contain a new single-family residence, and will be accessed by Poor Farm Road. Lot 2 will be 0.98 acres, will contain a new single-family residence, and will be accessed by Highland Avenue.",Poor Farm Acres,Milton,04,Permit,44.65046526,-73.1261118,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1291
32481,7C1369,Minor,"Creation of an existing office, truck storage garage, firewood kiln, and firewood storage building; a proposed garage expansion; and gravel equipment storage and staging areas (existing and proposed). The commercial project supports firewood, trucking and forestry services.",Catamount Forest Products,Groton,07,Permit,44.24017495,-72.23949432,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7C1369
32490,2W1336,Minor,"The renovation of and construction of improvements to an existing commercial building to operate a brew pub, brewery, retail space, offices and an outdoor patio. The Project will be served by on-site water and wastewater services.",Honora Winery & Vineyard Inc.,Wilmington,02,Permit,42.86207773,-72.8544404,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1336
32492,7R1370,Minor,Permit for Existing farm equipment repair shop.,Raymond Flint,Albany,07,Permit,44.7169008,-72.38562253,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7R1370
32510,7C1371,Minor,Construction and operation of a dog kennel facility including remaining construction of an existing 16' x 24' building and use of an existing fenced outdoor pen. ,Patricia Vanderhoop,Burke,07,Permit,44.6622394,-71.96676294,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7C1371
32511,3W1097,Minor,"The project involves the construction of five small wood-framed vacation rental cabins on a meadow area just north of the existing farmstead at 122 Best Rd in Hartland, Vermont.",Fat Sheep Farm and Cabins LLC,Hartland,03,Permit,43.53607679,-72.47731847,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3W1097
32516,2W1337,Minor,"The construction of a residence above 2,500 feet in elevation and the previous construction of a building addition.",Margaret Telscher,Stratton,02,Permit,43.11392774,-72.92279131,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1337
32518,4C1293,Minor,Conversion of existing barn to a K-3 private school. construction of an 840 sf addition and parking lot. ,Rope's End,Westford,04,Permit,44.59924967,-73.02468999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1293
32520,7E1372,Minor,"Re-construction and relocation of approximately 1.6 miles of overhead utility lines, for communication and electric service, including utility poles without light fixtures. ",GMP Utility Easements,Concord,07,Permit,44.42418448,-71.91060406,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7E1372
32539,2W1338,Minor,"Approval of previous addition to an existing building and the change in use from the Matterhorn Inn to Mount Snow Academy, a November-March residential school. ",Mount Snow Academy,Dover,02,Permit,42.94936343,-72.87234513,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1338
32547,5W1577,Minor,The construction of a small office building with a 2-bedroom apartment on approximately 12 acres.  ,,Waterbury,05,Permit,44.3575379,-72.732645,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W1577
32552,5L0011,Major,APTS,,Morristown,05,Permit,44.56787359,-72.5888116,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L0011
32568,5W1578,Minor,"Construction of a duplex on Lot 8, and each unit will be up to 3 bedrooms total",,Barre Town,05,Permit,44.21372465,-72.51445704,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W1578
32591,3W1098,Major,"Constructing and operating an alternative artist residency for emerging artists, known as The Sable Project. The project includes a campground and campus consisting of 16 tent platforms, eight simple buildings, one stage, one open pavilion area, an amphitheater and parking areas. There will be one public event per week from May to October. ","Sable Arts Projects, Inc.",Stockbridge,03,Permit,43.75232905,-72.72840247,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3W1098
32598,1R1003,Major,"Construction of a 9100 square foot commercial-retail ""Dollar General"" store with associated parking, driveways and landscaping. At this time, at the request of the applicant, only the following criteria will be considered: 1(G) Wetlands; 5 Traffic; 9(B) Primary Agricultural Soils; 9 (K) Public investments and 9(L) Scattered Development. ",Dollar General,Pittsford,01,Withdrawn,43.71058459,-73.03155878,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R1003
32602,2W1339,Minor,"Construction of housing with a total of 18 dwelling units, common areas, 34-space parking area and multi-use paths. The purpose of the Putney Landing Apartments is to provide affordable mixed-income, multi-family housing to downtown Putney.  This project will be constructed in one phase and will include:  three buildings for a total of 18 dwelling units, a common area of laundry facilities, and outdoor open spaces.   A parking lot will be created to the south with 34 spaces.  In addition, two multi-use paths will be constructed, one leading to Old Depot Road and another to Putney Landing Road.  A vegetated strip will remain as a visual buffer decreasing impact to and from Interstate 91.  A 100' utilities easement exists on the property, adjacent to the location of the proposed parking.  The impervious area will be 0.8 acres, and the stormwater system design will infiltrate using a grassed swale, bioretention/basin, and community grassed area.  The permitted use from the Town of Putney's zoning regulations includes Planned Residential Developments to encourage a high density,  pedestrian based reside",Windham & Windsor Housing Trust Putney L,Putney,02,Permit,42.96719511,-72.52119441,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1339
32608,5L1579,Minor,Construction of a two-bay garage for an automobile repair business on Lot 2. ,,Johnson,05,Permit,44.64492758,-72.68367691,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1579
32609,8B0627,Major,Re-development of a mixed use project (residential/commercial use) located on 6.8 acre parcel,Seesaws,Peru,08,Permit,43.21601037,-72.92523175,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0627
32626,8B0628,Minor,Reclamation of two acres of a gravel extraction area on a 155 acre parcel.,Dunn,Stamford,08,Permit,42.80343652,-73.03150752,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0628
32632,4C1294,Minor,Development of a one lot 6-unit PRD containing an existing duplex and constructing one triplex and one single family residence on 2.16 acre lot.,Gardner & Sons,South Burlington,04,Permit,44.45849054,-73.17273504,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1294
32644,5L1580,Minor,"Excavation and processing of the remaining 5,000 cubic yards of material will now be undertaken and utilized solely by the municipality of Eden. The Town will complete excavation within the next two years, over a 5 to 10 day period each year, during either May or September. The pit will be closed and reclaimed by October 31, 2020.",,Eden,05,Permit,44.68957679,-72.52223783,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5L1580
32649,4C1295,Minor,Construction of a single family home on a 0.8 acre lot by a group that has constructed more than 10 homes within District #4 in the last 5 years within a subdivision not previously subject to Act 250 jurisdiction.,Hergenrother Home,South Burlington,04,Permit,44.43712509,-73.1752327,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1295
32679,2W1340,Minor,"Relocation of approximately 5,035 feet of electric distribution line from cross country to along the Brookline Road, starting just north of Sam Farr Road in Athens. The project also involves removal and disposal of the retired utility line and poles.",Green Mountain Power,Athens,02,Permit,43.10754728,-72.57511034,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1340
32683,4C1296,Minor,"Construction of a four-story building with commercial space and a restaurant on the first floor, and three floors of multi-family housing above. The project includes a 29-space parking lot, along with dix one-bedroom units and nine 2-bedroom units, for a total of 24 bedrooms. ",348 Main Street,Winooski,04,Permit,44.49963536,-73.18393268,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1296
32685,8B0629,Minor,Conversion of a former antique/furnishings store/apartment into craft beer retail shop and tasting bar and apartment. ,The Crooked Ram,Manchester,08,Permit,43.16749547,-73.06769451,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0629
32728,2W1341,Minor,"Relocating an existing utility line by removing approximately 2,900 feet of cross country distribution line and replacing with approximately 2,746 feet of on-road distribution line with concurrent resetting of existing on-road telephone line.",Green Mountain Power,Cavendish,02,Permit,43.38951996,-72.63722536,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1341
32737,9A0363,Minor,"Retire 2,405' of cross-country distribution line, replace 3,030' of roadside distribution line, install 4,980' of new roadside distribution line (685 feet buried underground), upgrade 11,290' of roadside distribution line to 3 phase, and install 3,650' of new roadside 3-phase distribution line.  Project will include installation of 68 new GMP poles and removal of 38 existing GMP poles.",,Shoreham,09,Permit,43.89396937,-73.34031343,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=9A0363
32756,9A0364,Major,"Partial review under Act 250 criteria 1G, 5, 9B, 9K, and 9L for the construction of a retail building. 


If the application is redesigned to avoid Act 250 Jurisdiction and then none of the values under Act 250 will be protected.The District Commission will deny the Applicant's request to withdraw the application.

Applicant has requested a Motion to Alter Partial Findings.",Shoreham Dollar General,Shoreham,09,Findings,43.8959889,-73.30861132,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=9A0364
32766,3W1099,Minor,"Relocation of approximately 8,100 feet of electric distribution and communication lines between the Great Roaring Brook Road North to the South End Road along VT Route 100.",Green Mountain Power,Plymouth,03,Permit,43.53890947,-72.74631588,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3W1099
32771,4C1297,Major,"Redevelopment of an urban lot into a four-story mixed-use building containing two ground floor commercial spaces and 30 apartments, along with 34 surface parking spaces. The project includes the demolition of an existing commercial building. ",,Burlington,04,Permit,44.4557407,-73.21389078,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1297
32810,2W1342,Major,"the subdivision of a tract of land to create a 13.45-acre parcel with an existing house and outbuildings that will continue to be residential use, and the remaining 315+/- acres for commercial use, including the use of: a previously rehabilitated existing barn to host events; existing garage, pole barn, stables, and other outbuildings for cold storage rental; and two existing primitive cottages as rentals",River Ledge Farm,Grafton,02,Permit,43.14643873,-72.62553112,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1342
32821,9A0365,Minor,"Relocation of approximately 4,100 feet of electric distribution line. ",,Bristol,09,Permit,44.12924761,-73.04989317,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=9A0365
32863,1R1004,Minor,Subdivision of a 4 acre +/-  parcel from a 48 +/- acre parcel. The smaller parcel contains a house and garage with an existing automobile repair service. The permittees seek to obtain an Act 250 permit for the continued use of the auto repair business with no Act 250 jurisdiction on the larger parcel. ,,Pittsford,01,Permit,43.6841035,-73.02074084,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R1004
32878,7R1374,Major,"Development and operation of a ~3-acre commercial sand and gravel pit having a maximum annual extraction rate of 30,000 cubic yards per year and total extraction of 121,000 cubic yards over the 20-year operating life.",Katzenbach,Albany,07,Permit,44.76853262,-72.31565549,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7R1374
32886,3R1100,Minor,"Construct a single-story 10' x 20' building for a brewery tasting room, farm store, and storage. ","Bent Hill Brewery, LLC",Braintree,03,Permit,43.98151579,-72.71965784,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3R1100
32894,1R1005,Minor,"Post construction approval of commercial/agricultural garage for use in Orwell Sand and Gravel Operation, commercial use of lands of Shaw for driveway, use of storage yard for equipment and vehicles, use of existing small stockpile area to store excess stone from OWS jobs and reclamation of an existing borrow pit for future ag use.",Orwell Sand and Gravel,Benson,01,Permit,43.691808,-73.334844,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=1R1005
32907,5W1581,Minor,"Construction and relocation of approximately 4,389 feet of single-phase electrical distribution line in Roxbury",,Roxbury,05,Permit,44.04835302,-72.64435407,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W1581
32921,5W0281,Major,CONSTR OF TWO BUILDINGS,,Duxbury,05,Permit,44.28461047,-72.78395521,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W0281
32929,7R1375,Minor,Bring Bounce House and Dog kennel business into compliance with state regulations.,Rouleau Dog Kennel,Holland,07,Permit,45.00024733,-72.00572313,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7R1375
32930,7R1376,Minor,"renovation of an existing 36’ x 60’ barn into an alcohol production center (distillery manufacturing bourbon whiskey), and construction of a new 22’ x 63’ barn structure for storage of aging barrels of alcohol, with a bottling room",Backus,Westfield,07,Permit,44.90753869,-72.4185379,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7R1376
32943,7R1377,Minor,"expansion of the existing Northeast Sand and Gravel operations, including a new ± 11 acre stone quarry; portable crushing and portable asphalt plant; limited night operations; consolidated access from VT 58E and new access road; stormwater treatment ponds; 4800 SF storage building with exterior lighting; reclamation plan; water recycling;  new restrictions on hours of operation and trucking limits;  maximum annual extraction rate of 200,000 cubic yards per year and total stone extraction of ± 1,000,000 cubic yards;  permit expiration at year 50;  landscaping; and relocated signage","Boardwalk, LLC",Irasburg,07,Permit,44.80403203,-72.26583142,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7R1377
32978,4C1299,Minor,"After-the-fact Construction of 8 (1,568 sf) 3 bedroom condo units and associated utilities on a 0.557 acre parcel. The project includes installation of a new concrete sidewalk and curging, and additional landscaping, and one new light fixture.",Hyde Street,Burlington,04,Permit,44.48576343,-73.20825687,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1299
32981,2W1343,Minor,"Relocation of approximately 10,000 feet of overhead utility lines along Route 35, Brookline Road and Mill Hill Road in Athens, Vermont. The project includes the retirement and removal of existing poles, lines and anchors.  ",GMP,Athens,02,Permit,43.12653111,-72.57176294,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1343
32984,6G0658,Minor,Subdivision of a 17.324 +/- acre parcel into 3 lots and the approval of a previously constructed storage building on Lot 3 (1.39 +/- acres).,Couture Subdivision,Alburgh,06,Cleanup,44.971,-73.26,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=6G0658
32987,4C1300,Minor,"Construction of a two-story,10-unit residential building and 19-space parking lot on an existing 0.57 acre lot.",,Winooski,04,Permit,44.50064742,-73.18341652,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1300
33019,3W1101,Minor,"Relocation of approximately 5,480 feet of electric distribution lines from off-road to on-road corridor.",Green Mountain Power,Plymouth,03,Permit,43.52505739,-72.71259675,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3W1101
33021,9A0366,Minor,"Relocation of approximately 7,700 ' overhead electric and communication lines.",,Shoreham,09,Permit,43.92051873,-73.31255983,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=9A0366
33028,7R1378,Minor, add a 50-seat restaurant-café to Hilliker’s store. The project includes removal of the existing ± 1200 SF store and construction of a new ± 4400 SF building addition; exterior canopy game weighing station; new on-site wastewater disposal system; additional exterior lighting; and updated exterior signage,Hillikers Store,Newport Town,07,Withdrawn,44.93125453,-72.2888949,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7R1378
33061,2W1344,Major,"A therapeutic community residence and healing center known as Inner Fire.  The program will serve 12 adult ""seekers"" who will participate in the program for a year.  There will be one main building with two residential wings, kitchen, common area and office space. There will also be an art barn. The Project is located at  26 Parker Road. The property is owned by Beatrice Birch and Tom Kavet and a portion of the property will be leased to  Inner Fire, Inc. The applicants are requesting that only the portion of the property to be used and leased by Inner Fire, Inc. be subject to Act 250 jurisdiction.  Almost all of the unleased property is forest land and managed under the current use program.","Inner Fire, Inc.",Brookline,02,Permit,43.03107937,-72.60379651,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1344
33073,5W1583,Minor,"reconstruction of an existing building with attached office space into a respite care home with 12 bedrooms,  and 2 visitor apartments and an attached office space",,Barre City,05,Permit,44.19074153,-72.49738379,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=5W1583
33075,4C1301,Major,"The creation of a 12-lot subdivision, along with construction of 15 new buildings with 739 residential units, 18,000 square feet of non-residential support/amenity space, 49,800 square feet of neighborhood oriented commercial space, 42-room hotel, 1,084 off-street parking spaces, and 2,250 linear feet of public roadway with supporting landscaping and utility infrastructure. The project is called ""Cambrian Rise."" ",Cambrian Rise,Burlington,04,Permit,44.49086387,-73.22816479,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1301
33082,4C1302,Minor,Construction of a 21 unit planned residential development to consist of ten 2-unit buildings and one single family home with a new cul-de-sac road and stormwater system,Chase Court,"Essex, Town of",04,Permit,44.50486368,-73.04155164,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1302
33127,9A0367,Minor,"Subdivision of a tract of land into a 6.45 acre lot and construction of a 40,000 SF warehouse building with truck loading and parking area.",Rouse Tire Warehouse,Middlebury,09,Permit,43.997,-73.143,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=9A0367
33144,3W1102,Minor,3.96 acre sand and gravel extraction between two active sand and gravel pits,Bumps Gravel Pit,Hartland,03,Withdrawn,43.53979739,-72.38506507,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3W1102
33174,2W1345,Minor,"Restore the historic Birchdale Camp Cabin (Turner Cabin), construct a gravel pedestrian path, and install interpretive signs and to operate as an un-staffed historic site.  Also, the State of Vermont will be creating a five-acre parcel for the historic site that will be conveyed to the Windham Foundation.  ",PTOV/Birchdale Camp Cabin,Grafton,02,Permit,43.1459199,-72.61440178,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1345
33178,4C1304,Minor,"Demolition of existing structures and construct 1,520 sf. mixed-use building and 2,160 sf. garage.",,Colchester,04,Permit,44.53500577,-73.24490077,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1304
33183,7C1379,Minor,"operation of a dog kennel and training facility, including construction of a ± 2000 SF building addition, parking, fenced outdoor pen, and on-site water supply and wastewater disposal systems, located on Lot 1, ± 3.8 acres.  The project includes a planned single family residence to be constructed in the future on Lot 2, ± 10 acres",Scarpino Kennel,Newark,07,Permit,44.67921472,-71.94015817,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7C1379
33195,4C1303,Minor,"Development of a single urban lot into a single 4-story residential apartment building of approximately 38,500 sf. containing 43 apartments and 33 covered and 11 uncovered parking spaces.  ",85 North Ave Apartments,Burlington,04,Permit,44.48377186,-73.22309188,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1303
33202,6G0659,Minor,Construction of a 24 x 36' structure to be used as a Artisian Micro-Brewery.,Artisan Micro-Brewery,North Hero,06,Withdrawn,44.8956558,-73.23942494,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=6G0659
33205,4C1305,Major,"Creekside Village Development - 17 new single family homes, 14 new carriage homes and 1 existing single family home to remain.",Creekside Village,"Essex, Town of",04,Permit,44.50162953,-73.09424877,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1305
33209,3W1103,Minor,"Proposed project is located along Garvin Hill Road in Woodstock.  The project proposes to construct approximately 1,130 feet of new roadside electric distribution corridor, reconstruct 1,130 feet of existing roadside electric distribution corridor and reconstruct 1,500 of existing roadside corridor jointly with FairPoint.  A total of approximately 2,630 feet of existing off-road electric distribution line corridor will be retired.",Green Mountain Power,Woodstock,03,Permit,43.6051699,-72.49448776,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3W1103
33213,7C1380,Major,"relocation and reconstruction of ± 1 mile of utility lines
See JO #7-281",Green Mountain Power,Barnet,07,Permit,44.35524895,-72.05337256,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7C1380
33228,4C1306,Major,"Residential Subdivision involving construction of 22 single family homes, 3 triplex buildings, and one 4-Unit townhouse building on a new street with related utilities and site improvements.",Snyder Creek's Edge,Williston,04,Permit,44.4435853,-73.06554386,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1306
33232,4C1307,Minor,"Construction of a nine lot, seven unit PRD. ",Gardner PRD,Colchester,04,Permit,44.53117464,-73.25218516,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1307
33236,9A0368,Minor,"The reconstruction/extension of an existing 1845’ long overhead distribution line on Notch Road in Bristol. The project would replace existing poles with 10' taller poles, and extend the corridor an additional 6142’ with the installation of new 45' tall poles. The project begins at the intersection of Route 116 and Notch Road and continues to the intersection of Notch/Lower Notch Road and Upper Notch Road, then turns in a southeasterly direction tying into an existing line on the Upper Notch Road. ",Green Mountain Power,Bristol,09,Permit,44.07991051,-73.0827421,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=9A0368
33240,7C1381,Minor,"demolition of an existing barn (the “workshop building”) and construction of a timber frame pavilion (30’ x 60’), trails with new “bog bridge”, kiosk, parking improvements, wastewater disposal via portable toilets, exterior signage, and seasonal ice rink",Atkins Field,Hardwick,07,Permit,44.50642743,-72.37242452,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7C1381
33301,7E1382,Minor,construction of 40 x 60 sand storage shed,,Canaan,07,Permit,45.00761478,-71.55988206,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=7E1382
33307,2W1346,Major,conversion/construction of a barn for an artist's residency facility,Black Barn Arts,Guilford,02,Permit,42.78440436,-72.60124766,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1346
33323,3W1104,Major,"This permit specifically authorizes the relocation and reconstruction of approximately 10,500 feet of electric distribution line from off-road to on-road corridor. The Project includes reconstructing approximately 3,100 feet of line in existing distribution and telecom corridor; constructing approximately 7,400 feet of new electric distribution line in existing telecom corridor; and retiring approximately 7,300 feet of cross-country electric distribution corridor. The route also includes approximately 265 feet of underground line under Interstate 89. The Project is located along VT Route 107 between the Green Mountain Power substation on Groundhog Road and Perley Farm Road in Royalton. Pole heights will be 45-50 feet above ground.  ",Green Mountaion Power Royalton Project,Royalton,03,Permit,43.82372175,-72.59256741,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3W1104
33387,6F0660,Minor,Six lot subdivision and continuation of Charbonneau Drive in the Towns of St. Albans and Georgia.  ,,Saint Albans Town,06,Permit,44.7835906,-73.10256389,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=6F0660
33394,4C1308,Minor,"After-the-fact approval of an existing commercial warehouse and distribution center constructed in 1980 without an Act 250 permit, new construction of a 5,000 square foot storage building, and the removal of one bedroom from an existing residential structure.",Rovers North,Westford,04,Permit,44.58727526,-73.01503972,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1308
33396,4C1309,Major,"Redevelopment of four building lots into one lot, demolition or relocation of four existing homes to construct a new 4-story mixed use building with 66-residential units and 2,300 square feet of commercial space. 17,500 sf footprint with underground parking level. The project is located at 138, 144, 152 and 160 East Allen Street in Winooski, Vermont. ",East Allen Street,Winooski,04,Permit,44.49171112,-73.18086018,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=4C1309
33401,9A0369,Major,"Subdivision of a 19.4 acre parcel property into 3 lots; develop one lot for construction of 19,200 sf. building and 15,100 fenced outdoor display area for a Tractor Supply Co. and boundary line adjustment.",Tractor Supply,Middlebury,09,Permit,43.98869859,-73.1355263,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=9A0369
33411,2W1347,MajorMinor,"Relocation of approximately 7,500 feet of overhead utility lines.",GMP,Athens,02,Permit,43.14321283,-72.56262607,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1347
33420,2W1348,Minor,Subdivision and restructuring of parcels and development of mini-storage facilities and office. ,Cheshire Oil Mini Storage,Brattleboro,02,Withdrawn,42.88191902,-72.55973819,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=2W1348
33448,3W1105,Minor,"retiring approximately 5200 feet of cross-country electric distribution line and constructing
approximately 6564 feet of new 12.5 Kv electric distribution lines",GMP,Granville,03,Permit,43.9614166,-72.81588177,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3W1105
33463,3W1093(Altered),Minor,Motions to alter conditions of permit issued to expand a pre-existing 23-acre rock quarry onto an additional 38-acre parcel to be acquired from the State of Vermont and approval for existing expanded quarry operation.,"Fire Hill Enterprises, Inc. / Markowski",Plymouth,03,Permit,43.582,-72.75,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=3W1093(Altered)
